v1,v2,v3,J,Ka,Kc,E,unc
1,2,1,13,4,9,8988.093034,12015.8
0,0,1,29,11,18,8988.379711,7077.7
0,0,3,11,2,10,8988.577219,1224.8
0,0,3,10,3,7,8989.155069,1130.6
0,0,3,11,1,10,8990.285006,1065.4
1,0,2,8,8,1,8991.072570,1800.0
1,0,2,8,8,0,8991.072594,1800.0
1,2,1,12,6,7,8994.256511,1800.0
0,2,2,13,2,11,8994.636023,2500.0
1,0,0,27,15,13,8996.795781,895.9
1,1,0,20,18,2,8996.880046,5147.6
1,1,1,22,1,22,8997.199803,3220.0
1,2,1,14,2,12,8998.232632,1758.6
0,1,1,29,3,26,8998.406712,2517.7
1,1,1,21,1,20,8999.545345,3396.8
1,2,1,10,8,3,8999.549651,1272.8
1,2,1,10,8,2,8999.549828,1272.8
1,2,1,14,3,12,8999.980630,1066.4
0,0,1,28,13,16,9000.075822,3291.7
0,0,1,28,13,15,9000.122847,2621.2
1,3,1,5,1,4,9001.019746,5000.0
0,2,2,13,3,11,9004.481169,5884.5
3,0,0,12,5,8,9006.638839,805.0
1,0,2,10,6,4,9006.704810,1039.2
1,0,2,10,6,5,9007.136719,1800.0
0,0,3,12,1,12,9007.407384,1134.3
0,0,3,12,0,12,9008.172207,900.0
0,0,0,29,23,7,9008.673910,1767.8
3,0,0,12,5,7,9008.681108,1272.8
0,0,3,10,4,7,9013.851075,1036.3
0,1,0,30,16,14,9015.357285,2500.0
1,2,1,16,1,16,9016.043469,6017.5
0,0,1,24,19,6,9016.453768,769.5
0,0,1,24,19,5,9016.453768,372.8
0,1,0,30,16,15,9016.601056,2500.0
2,2,0,14,3,11,9016.610044,1800.0
0,4,1,15,3,12,9017.509630,1319.7
3,0,0,14,2,13,9018.907128,1800.0
0,2,2,15,1,15,9019.880618,1250.0
3,0,0,14,1,13,9020.432744,1800.0
1,3,1,6,1,6,9020.599065,1693.6
1,1,0,21,17,4,9021.774882,548.8
1,1,0,21,17,5,9021.774882,1419.9
0,2,1,25,4,22,9021.909642,1767.8
1,3,1,5,2,4,9021.990209,5000.0
0,2,1,25,3,22,9022.418481,2064.7
0,1,0,24,24,0,9022.914293,962.5
1,2,1,15,2,14,9023.628149,1800.0
1,0,1,26,2,25,9024.413463,2500.0
1,3,1,4,3,2,9024.937732,3535.5
0,2,2,14,1,13,9025.065078,4326.8
1,3,1,4,3,1,9025.256271,5000.0
2,0,1,13,3,11,9025.525203,1270.5
2,0,1,13,2,11,9025.567736,959.6
0,1,1,19,19,1,9027.545988,320.4
0,1,1,19,19,0,9027.545988,1450.8
0,2,0,26,16,10,9029.113797,4867.7
1,2,1,9,9,0,9029.299959,1272.8
1,2,1,9,9,1,9029.300492,1800.0
0,0,3,10,4,6,9029.347173,1272.8
0,4,1,18,1,18,9029.444517,2029.3
0,4,1,18,0,18,9029.515333,1767.8
2,0,1,12,5,8,9030.678030,802.9
0,0,3,8,7,2,9030.769366,1210.2
0,0,3,8,7,1,9030.769795,1272.8
1,3,1,5,2,3,9033.927608,5000.0
1,1,0,24,13,11,9034.673841,1767.8
0,2,1,28,1,28,9035.728277,1118.0
3,0,0,15,1,15,9036.558376,1800.0
3,0,0,15,0,15,9036.559308,1800.0
1,0,0,25,18,8,9036.798202,846.8
0,4,1,15,4,12,9039.149232,2132.3
1,0,1,27,0,27,9039.908191,1767.8
1,0,2,12,3,10,9040.963642,1800.0
1,0,2,12,2,10,9042.815729,1134.3
1,2,1,13,5,9,9042.963743,1800.0
2,0,1,12,5,7,9043.980499,1272.8
3,0,0,10,8,3,9044.648214,1800.0
3,0,0,10,8,2,9044.650718,1800.0
0,0,3,9,6,4,9044.833939,1039.2
0,0,3,9,6,3,9044.880904,1037.0
3,1,0,2,1,2,9046.764826,5000.0
0,1,1,20,18,3,9050.318527,2500.0
2,1,1,0,0,0,9050.349119,5000.0
1,2,1,13,5,8,9050.734744,1767.8
0,2,0,29,12,18,9050.989052,2500.0
0,2,1,23,7,16,9051.402549,2500.0
0,1,1,24,13,12,9051.837234,7619.7
1,1,1,18,7,12,9052.580778,1500.0
0,0,2,22,7,15,9053.470926,1767.8
0,0,0,27,26,2,9054.209970,1767.8
0,1,1,30,3,28,9054.797307,2500.0
1,1,0,22,16,6,9058.097496,1767.8
3,0,0,9,9,0,9058.509931,1800.0
3,0,0,9,9,1,9058.509931,1800.0
3,0,0,11,7,5,9059.991896,805.0
0,1,0,28,19,9,9062.023580,1767.8
2,1,1,1,0,1,9062.127259,997.1
1,0,2,11,5,6,9063.512693,1800.0
0,2,1,26,3,24,9066.220989,1610.6
3,0,0,13,4,10,9066.437495,1800.0
2,0,1,14,1,13,9067.979750,1039.2
2,0,1,14,2,13,9067.980351,1107.9
0,1,2,19,4,16,9068.655796,3265.1
2,0,1,10,8,2,9069.559419,959.6
2,0,1,10,8,3,9069.559657,908.3
0,0,1,27,15,12,9070.169907,973.2
2,1,1,1,1,1,9070.447634,1080.0
0,0,3,11,2,9,9071.655207,1252.3
0,0,3,11,3,9,9072.044877,1272.8
2,1,1,1,1,0,9073.002897,1197.6
0,2,1,27,1,26,9074.526445,2195.1
0,0,2,24,3,21,9075.528663,1767.8
1,3,1,6,1,5,9075.755689,5000.0
0,4,1,16,2,14,9077.004647,1443.4
3,1,0,3,1,3,9077.811627,5000.0
0,4,1,16,3,14,9078.479533,2154.1
0,4,1,17,2,16,9078.961878,1978.2
1,0,2,13,2,12,9078.999323,1272.8
0,4,1,17,1,16,9079.046033,1659.9
1,0,2,13,1,12,9079.345749,1800.0
3,1,0,2,2,0,9080.604796,5000.0
2,0,1,11,7,4,9082.449052,1036.3
2,0,1,11,7,5,9082.501899,1272.8
2,3,0,6,3,3,9082.850208,5000.0
0,1,1,21,17,5,9082.968249,2500.0
1,0,1,23,6,17,9083.523210,2500.0
2,0,1,9,9,1,9084.075626,1800.0
2,0,1,9,9,0,9084.075626,1800.0
0,0,3,10,5,6,9084.680628,1025.1
0,2,2,13,3,10,9085.101625,1767.8
2,1,1,2,0,2,9085.164305,959.6
2,0,1,15,0,15,9085.789944,1037.8
2,0,1,15,1,15,9085.962700,1272.8
1,3,1,5,3,2,9086.073245,3535.5
0,0,3,10,5,5,9087.016584,1272.8
2,2,0,15,3,13,9087.216376,1800.0
1,0,0,22,22,0,9087.846557,269.1
1,0,0,22,22,1,9087.846557,1489.1
0,1,0,25,23,3,9089.944408,962.3
1,3,1,7,0,7,9090.161935,1693.6
1,3,1,7,1,7,9090.814273,5000.0
2,1,1,2,1,2,9091.600547,775.4
3,0,0,12,6,7,9091.999582,16079.8
0,0,1,25,18,8,9092.537252,469.4
0,0,1,25,18,7,9092.537252,154.4
0,3,1,20,5,16,9093.092167,1443.4
3,0,0,12,6,6,9094.100905,1800.0
1,0,0,29,12,18,9096.050860,2878.6
0,1,1,27,7,20,9096.958988,8339.9
1,0,2,14,1,14,9098.323910,1800.0
1,0,2,14,0,14,9098.325985,1800.0
2,1,1,2,1,1,9099.183551,859.2
0,2,0,22,21,1,9099.712591,1032.9
0,1,1,26,10,17,9100.296157,2281.4
1,0,2,12,3,9,9103.043351,1039.2
1,0,2,9,8,2,9103.202692,1800.0
1,0,2,9,8,1,9103.202692,1800.0
0,2,0,27,15,13,9104.624343,1767.8
0,4,1,15,4,11,9104.850359,1767.8
0,2,1,21,11,10,9105.512587,13095.9
1,1,0,23,15,9,9107.279143,1767.8
0,1,1,28,6,23,9108.319061,5743.0
1,1,0,25,12,14,9108.562620,2500.0
1,0,2,10,7,3,9108.694953,1800.0
2,0,1,13,3,10,9109.273330,1272.8
1,3,1,4,4,0,9109.858166,5000.0
1,3,1,4,4,1,9109.864065,5000.0
0,2,1,24,5,19,9110.438497,14373.6
0,0,3,12,1,11,9111.399703,1032.9
2,0,1,13,4,10,9112.292156,1272.8
3,0,0,13,4,9,9112.629130,1800.0
1,3,1,6,2,4,9112.805908,5000.0
1,0,0,28,14,15,9114.190878,1800.0
1,0,0,28,14,14,9114.206728,2500.0
0,2,1,24,6,19,9114.947802,1654.3
3,1,0,3,2,2,9115.190242,3535.5
0,0,0,30,22,8,9115.996063,2500.0
3,1,0,4,0,4,9116.267408,5000.0
0,0,3,12,2,11,9116.416971,1132.0
0,4,1,13,7,7,9116.773892,4261.4
3,1,0,3,2,1,9116.882967,1519.5
1,2,1,12,7,6,9118.344670,1767.8
2,1,1,3,0,3,9118.552985,910.6
1,0,0,26,17,9,9118.851973,819.1
0,0,1,22,22,0,9119.413799,369.4
0,0,1,22,22,1,9119.413799,588.5
0,0,2,23,6,18,9121.127347,1767.8
2,1,1,3,1,3,9123.324980,977.8
2,1,1,2,2,1,9123.983986,872.2
2,0,1,12,6,6,9124.138412,1272.8
2,1,1,2,2,0,9124.487207,997.1
2,0,1,12,6,7,9125.303294,802.0
1,0,2,12,4,9,9125.782838,1272.8
0,0,3,11,3,8,9127.118413,1128.6
0,1,1,22,16,6,9127.375018,841.1
0,1,1,22,16,7,9127.375018,194.8
0,1,2,20,2,18,9128.464829,2022.7
0,4,1,14,6,9,9130.014542,1597.7
0,2,0,23,20,4,9133.409643,1119.1
0,0,3,13,0,13,9133.798573,1032.9
0,0,3,13,1,13,9133.801631,1272.8
2,1,1,3,1,2,9138.008693,766.2
0,0,3,8,8,1,9138.384304,1134.3
0,0,3,8,8,0,9138.384427,1272.8
1,0,0,23,21,3,9140.318305,140.4
1,0,0,23,21,2,9140.318305,200.5
1,0,2,11,6,6,9140.988179,1800.0
0,0,3,9,7,3,9141.610401,1039.2
0,0,3,9,7,2,9141.611084,1039.2
3,0,0,13,5,9,9144.385855,1800.0
0,0,2,25,3,23,9145.507534,3323.2
0,0,3,11,4,8,9145.984341,4588.2
0,2,2,13,4,9,9147.807516,5768.1
0,3,1,24,1,24,9148.310607,1754.0
0,2,2,9,9,1,9149.585930,494.9
0,2,2,9,9,0,9149.585930,737.0
0,2,2,14,3,12,9150.892458,3843.1
0,1,1,25,12,13,9151.368065,2475.7
0,2,2,14,2,12,9152.341639,2307.9
1,2,1,13,6,7,9152.415421,2097.1
1,2,1,10,9,1,9152.533870,1500.0
1,2,1,10,9,2,9152.538278,1152.3
0,1,0,29,18,12,9154.833742,1767.8
0,0,1,29,12,17,9155.566536,18377.4
1,3,1,6,3,4,9156.930874,5000.0
0,0,0,28,25,3,9157.083787,1261.2
2,1,1,3,2,2,9158.230477,959.6
0,1,2,21,2,20,9158.539094,1528.6
0,1,2,22,0,22,9158.669730,1536.4
0,1,0,26,22,4,9159.883183,1767.8
1,3,1,6,3,3,9160.016409,5000.0
2,1,1,3,2,1,9160.225370,846.8
1,3,1,7,1,6,9160.292809,5000.0
2,1,1,4,0,4,9161.394745,910.6
3,1,0,4,2,3,9161.528389,5000.0
2,1,1,4,1,4,9162.516179,910.6
1,2,1,15,2,13,9164.765856,1695.7
2,0,1,13,4,9,9164.922175,899.4
3,1,0,3,3,0,9165.934579,1527.4
3,1,0,3,3,1,9166.279873,977.8
1,3,1,7,2,6,9166.376308,5000.0
0,0,3,10,6,5,9167.356448,1039.2
0,0,3,10,6,4,9167.520198,1039.2
0,3,1,21,4,18,9167.625797,1767.8
0,3,1,21,3,18,9167.681319,2500.0
3,1,0,5,0,5,9168.098573,5000.0
3,0,0,13,5,8,9168.753378,1800.0
3,1,0,4,2,2,9169.073497,1197.6
3,1,0,5,1,5,9169.391674,5000.0
1,3,1,8,0,8,9169.545407,5000.0
1,3,1,8,1,8,9170.073555,5000.0
1,3,1,5,4,2,9170.180561,3535.5
1,3,1,5,4,1,9170.188401,3535.5
1,1,0,24,14,10,9170.277351,1767.8
0,0,3,11,4,7,9171.277859,1000.9
3,0,0,15,2,14,9172.024241,1800.0
0,4,1,15,5,11,9172.947637,2500.0
0,2,2,16,0,16,9172.992688,1340.4
1,0,1,25,3,22,9176.934617,2500.0
3,0,0,11,8,4,9177.254802,1800.0
1,2,1,17,0,17,9177.803540,2420.5
1,0,2,13,2,11,9178.454343,1800.0
0,0,1,23,21,3,9178.480220,1162.2
0,0,1,23,21,2,9178.480220,1002.3
2,0,1,14,3,12,9179.032414,1266.8
0,2,2,15,2,14,9179.559326,3473.2
2,0,1,14,2,12,9179.712944,1800.0
0,0,1,26,17,10,9180.420900,860.4
1,0,1,23,7,16,9183.387145,2500.0
0,1,1,23,15,8,9185.187462,1443.4
1,2,1,16,2,15,9188.081896,1259.2
1,0,2,13,3,11,9188.207455,1800.0
0,3,0,19,19,1,9188.681609,2286.1
2,1,1,4,1,3,9188.920859,859.2
3,0,0,16,1,16,9189.036825,1800.0
3,0,0,16,0,16,9189.036839,1800.0
0,3,0,21,17,5,9189.412134,1767.8
1,1,1,21,2,19,9190.295070,2095.7
0,0,2,26,2,25,9190.349112,695.3
0,0,2,26,1,25,9190.349112,143.0
0,0,1,28,14,15,9194.395728,1529.2
3,0,0,12,7,5,9194.754204,1800.0
2,0,1,13,5,9,9195.034543,1800.0
0,2,0,28,14,14,9195.938753,1767.8
2,0,1,11,8,4,9199.207611,1039.2
2,0,1,11,8,3,9199.207932,1038.1
1,0,0,24,20,4,9199.944121,699.8
1,0,0,24,20,5,9199.944121,659.2
2,0,1,10,9,1,9200.411409,1272.8
2,0,1,10,9,2,9200.411409,1272.8
0,3,1,23,1,22,9201.400747,2619.6
3,0,0,12,7,6,9202.349952,1800.0
1,1,2,0,0,0,9202.716000,5000.0
0,1,1,27,8,19,9204.072634,2545.0
2,1,1,4,2,3,9204.135076,704.3
0,3,0,22,16,7,9204.156271,733.0
0,3,0,22,16,6,9204.156271,866.2
1,3,1,7,2,5,9204.617832,5000.0
0,3,1,22,3,20,9205.093515,1506.1
2,0,1,13,5,8,9205.166669,1272.8
0,2,0,30,11,19,9205.549286,1443.4
2,1,1,3,3,1,9207.088879,997.1
2,1,1,3,3,0,9207.150669,859.2
0,0,3,12,3,10,9207.750853,1038.0
0,0,2,27,1,27,9208.221486,1767.8
2,1,1,4,2,2,9208.732379,1164.6
0,4,1,19,1,19,9210.276770,1339.6
0,4,1,19,0,19,9210.639554,1683.4
1,0,2,12,5,7,9212.012930,1800.0
1,2,1,14,5,10,9212.292065,3777.2
0,0,3,12,2,10,9212.401148,1272.8
2,1,1,5,0,5,9213.245692,1164.6
2,1,1,5,1,5,9213.990459,977.8
1,0,0,27,16,12,9214.314486,954.3
1,1,1,23,0,23,9214.449367,1443.4
1,1,2,1,0,1,9214.525265,3535.5
3,1,0,4,3,1,9214.563251,1164.6
0,4,1,16,3,13,9215.692920,2500.0
3,1,0,4,3,2,9216.123810,977.8
3,1,0,5,2,4,9218.887154,2886.8
0,0,3,11,5,7,9219.278385,1756.3
2,0,1,15,1,14,9221.065231,1272.8
1,4,0,15,6,10,9221.474731,1272.8
0,2,0,25,18,8,9222.167419,1425.1
1,1,2,1,1,1,9222.610709,2886.8
0,2,1,25,4,21,9222.820076,2203.6
0,1,1,29,4,25,9223.926391,2090.7
0,2,1,25,5,21,9224.139465,1569.3
0,0,3,11,5,6,9224.576871,980.2
2,0,1,12,7,5,9224.866714,1272.8
2,0,1,12,7,6,9224.998744,1272.8
1,1,2,1,1,0,9225.188106,3535.5
1,0,2,10,8,2,9225.320592,1800.0
1,0,2,10,8,3,9225.320592,1800.0
1,0,2,9,9,1,9225.630378,1800.0
1,0,2,9,9,0,9225.630423,1800.0
1,0,2,14,1,13,9226.608934,1272.8
0,4,1,16,4,13,9228.638575,2923.2
3,1,0,6,0,6,9228.851455,5000.0
3,1,0,6,1,6,9229.471507,5000.0
0,3,0,23,15,9,9231.277141,1767.8
1,1,0,20,19,2,9231.975439,689.3
1,1,0,20,19,1,9231.975439,403.7
3,1,0,5,2,3,9232.198761,5000.0
0,1,0,27,21,7,9234.919665,1443.4
1,1,2,2,0,2,9237.619611,2886.8
2,0,1,16,1,16,9238.696514,1199.5
2,0,1,16,0,16,9238.697703,1134.3
0,2,1,24,6,18,9241.403023,11640.0
1,0,2,15,1,15,9242.402280,1272.8
1,0,2,15,0,15,9242.402900,1272.8
1,3,1,6,4,3,9242.791399,5000.0
1,1,2,2,1,2,9243.662431,2886.8
0,0,2,24,4,20,9243.868520,1767.8
0,0,1,24,20,5,9244.282204,1032.9
0,0,2,24,5,20,9244.464202,7530.8
0,0,2,23,6,17,9245.264751,2500.0
1,0,1,26,3,24,9245.339433,2500.0
3,0,0,13,6,8,9245.994496,1272.8
1,3,1,7,3,4,9247.241655,5000.0
0,0,3,13,2,12,9247.256911,9216.8
0,3,0,25,13,13,9247.559220,2500.0
1,0,0,29,13,17,9248.900029,2500.0
0,0,3,13,1,12,9249.840428,1038.6
3,0,0,13,6,7,9250.914443,1800.0
0,0,3,9,8,1,9250.981721,1039.2
0,0,3,9,8,2,9250.981757,1039.2
2,1,1,5,1,4,9251.099283,844.5
1,1,2,2,1,1,9251.388856,2886.8
1,3,1,8,1,7,9253.806401,5000.0
2,1,1,4,3,2,9254.351326,895.9
2,1,1,4,3,1,9254.776055,959.6
0,3,2,4,4,1,9255.754159,5000.0
0,3,2,4,4,0,9255.759247,5000.0
1,1,0,21,18,4,9255.928714,1767.8
0,2,2,14,3,11,9256.026800,1727.7
0,1,1,24,14,11,9258.212038,1807.5
0,1,0,30,17,13,9259.417372,2500.0
2,3,0,7,4,4,9260.983429,3535.5
2,1,1,5,2,4,9261.485669,846.8
0,0,0,29,24,6,9261.753281,1767.8
0,2,1,24,7,18,9263.778206,2178.1
0,4,1,18,2,17,9264.295194,2271.9
0,4,1,18,1,17,9264.456572,1767.8
0,0,3,10,7,4,9264.640020,1039.2
0,0,3,10,7,3,9264.642939,1039.2
0,4,1,17,3,15,9266.962711,10090.7
1,0,0,25,19,7,9268.439036,843.4
3,1,0,5,3,3,9269.337869,846.8
0,0,3,14,0,14,9269.356217,1272.8
0,0,3,14,1,14,9269.357192,1127.9
1,1,2,3,0,3,9271.065240,2886.8
0,1,1,26,11,16,9272.874354,4162.6
0,3,0,24,14,10,9273.171929,4867.7
2,0,1,14,3,11,9273.336779,1039.2
0,0,3,12,3,9,9273.648758,1620.5
2,1,1,6,0,6,9274.042794,859.2
2,0,1,14,4,11,9274.363306,1272.8
2,1,1,6,1,6,9274.384794,774.8
1,1,2,3,1,3,9274.938924,2500.0
3,1,0,5,3,2,9275.426251,2500.0
1,1,2,2,2,1,9275.538128,2834.7
1,3,1,5,5,0,9275.753961,5000.0
1,3,1,5,5,1,9275.754519,5000.0
1,1,2,2,2,0,9276.060470,2500.0
1,0,2,13,4,10,9277.693028,1272.8
3,1,0,6,1,5,9277.811645,5000.0
0,1,1,20,19,2,9278.362706,656.4
0,1,1,20,19,1,9278.362706,773.2
2,1,1,5,2,3,9279.446152,994.9
3,1,0,4,4,0,9280.503282,3535.5
3,1,0,4,4,1,9280.507734,3535.5
2,0,1,13,6,7,9280.591159,1272.8
1,2,1,15,3,12,9280.854178,3821.8
0,2,0,26,17,9,9280.892128,1767.8
0,0,1,27,16,11,9281.773669,1032.9
0,1,1,28,6,22,9284.883084,2500.0
0,1,1,27,9,18,9285.680307,1393.7
3,1,0,6,2,5,9286.894595,3535.5
0,1,1,28,7,22,9286.950374,1592.5
0,1,2,20,3,17,9287.489515,2500.0
1,0,2,12,6,7,9287.596697,1800.0
1,2,1,11,9,2,9287.791766,2500.0
0,0,3,12,4,9,9288.737658,1272.8
1,1,0,22,17,5,9289.976901,2621.5
1,1,2,3,1,2,9290.281528,2886.8
0,0,0,27,27,1,9296.436248,1767.8
3,1,0,7,0,7,9298.587134,3535.5
3,1,0,7,1,7,9298.866820,5000.0
0,2,1,26,4,23,9299.399487,3432.9
0,2,1,26,3,23,9299.516588,3083.6
0,0,3,11,6,5,9302.556717,1038.5
1,0,1,28,1,28,9303.890283,2500.0
0,2,0,29,13,17,9306.971700,1767.8
0,2,1,29,0,29,9308.107467,1326.8
1,3,1,8,2,6,9308.372264,5000.0
3,1,0,6,2,4,9309.009931,3535.5
0,1,1,21,18,3,9310.083492,1767.8
0,4,1,16,4,12,9310.906191,2500.0
1,1,2,3,2,2,9310.999074,2500.0
3,0,0,14,5,10,9313.143278,1800.0
1,1,2,3,2,1,9313.474395,2500.0
2,1,1,5,3,3,9313.564404,846.8
0,4,1,15,6,10,9313.927904,2500.0
1,1,2,4,0,4,9313.981127,3535.5
2,1,1,5,3,2,9315.150106,975.7
1,1,2,4,1,4,9316.123283,3535.5
0,1,0,28,20,8,9316.927721,1767.8
0,3,2,5,4,2,9317.315616,5000.0
1,2,1,10,10,0,9317.360304,1800.0
1,2,1,10,10,1,9317.360305,1800.0
0,2,2,15,3,13,9318.142394,4720.5
0,0,1,25,19,6,9318.714087,1134.3
0,2,2,15,2,13,9318.940383,1443.4
2,1,1,4,4,0,9320.056077,1693.6
2,1,1,4,4,1,9320.059040,977.8
1,2,1,14,6,9,9322.918766,4047.5
2,1,1,6,1,5,9323.512653,1148.4
1,0,0,28,15,13,9324.780944,1443.4
0,0,3,12,4,8,9325.861542,1679.0
1,3,1,7,4,3,9328.039593,5000.0
0,2,2,14,4,10,9328.769742,1330.7
1,0,2,14,3,12,9328.993978,1800.0
2,0,1,11,9,2,9329.494982,1800.0
2,1,1,6,2,5,9329.874158,846.8
1,1,0,25,13,13,9333.273473,1767.8
0,3,1,21,4,17,9333.961429,1733.0
3,0,0,16,1,15,9334.045488,1800.0
0,2,2,17,1,17,9335.199602,1250.0
1,1,0,23,16,8,9335.707796,1767.8
0,3,1,21,5,17,9337.219956,4749.9
1,3,1,8,3,6,9337.221803,5000.0
0,0,1,29,13,16,9337.980136,1984.5
1,2,1,16,3,14,9338.938557,5397.2
0,0,2,25,4,22,9339.657191,3350.8
3,1,0,5,4,1,9340.820771,5000.0
3,1,0,5,4,2,9340.832735,3535.5
0,1,0,25,24,2,9340.952686,962.3
2,0,1,12,8,5,9340.993437,1272.8
2,0,1,12,8,4,9341.052558,1272.8
1,1,2,4,1,3,9341.324348,2886.8
3,1,0,6,3,4,9341.476903,1453.9
2,0,1,15,2,13,9341.575953,1039.2
2,0,1,15,3,13,9341.579587,1272.8
0,2,1,27,2,25,9342.030225,1367.5
1,0,2,13,5,9,9342.036313,1460.8
2,1,1,7,0,7,9343.864717,983.7
0,2,2,16,1,15,9343.986798,1793.9
2,1,1,7,1,7,9344.000613,859.2
1,0,0,26,18,8,9347.400822,1039.2
1,3,1,6,5,1,9348.111209,5000.0
1,3,1,6,5,2,9348.117134,5000.0
0,1,1,25,13,12,9348.449991,1807.9
0,1,1,25,13,13,9348.456367,2500.0
0,1,2,21,3,19,9348.515860,1443.4
3,1,0,6,3,3,9349.154857,1164.6
0,2,1,28,2,27,9349.929822,4493.6
3,0,0,17,1,17,9350.621184,1800.0
3,0,0,17,0,17,9350.621492,1800.0
2,0,1,14,4,10,9350.728717,1272.8
0,2,0,27,16,12,9351.388123,1767.8
0,1,1,22,17,6,9351.873937,1443.4
0,0,3,13,2,11,9352.401002,1800.0
0,0,3,13,3,11,9353.372960,1490.5
0,2,0,22,22,0,9353.639308,1443.4
1,3,1,10,1,10,9355.139658,5000.0
2,1,1,6,2,4,9356.173423,959.6
1,1,2,3,3,1,9357.612586,2886.8
1,1,2,3,3,0,9357.684693,5000.0
1,1,2,4,2,3,9357.830683,2500.0
1,0,2,11,8,4,9358.656504,1272.8
2,0,1,14,5,10,9360.190535,1272.8
1,2,1,17,1,16,9361.335026,1867.5
2,0,1,10,10,0,9361.993904,1800.0
2,0,1,10,10,1,9361.993905,1800.0
1,1,2,4,2,2,9364.538691,2500.0
3,1,0,7,2,6,9365.153759,2886.8
0,0,3,12,5,8,9365.629408,1080.6
1,1,2,5,0,5,9365.939931,3535.5
0,4,1,16,5,12,9366.273495,4476.2
0,1,3,0,0,0,9366.313119,5000.0
1,1,2,5,1,5,9366.997251,3535.5
3,0,0,13,7,7,9367.535816,1272.8
0,0,3,9,9,0,9368.766491,1842.5
0,0,3,9,9,1,9368.766491,165.9
0,0,0,30,23,7,9370.441746,2500.0
1,0,0,23,22,2,9375.025585,895.9
0,0,3,12,5,7,9376.119850,8117.0
0,0,3,10,8,3,9376.402666,1272.8
0,0,3,10,8,2,9376.402720,1272.8
0,1,2,23,1,23,9376.618791,1532.8
3,1,0,8,0,8,9377.374656,3535.5
3,1,0,8,1,8,9377.496356,5000.0
0,1,2,22,1,21,9377.941700,1693.7
0,1,3,1,0,1,9378.218209,2886.8
2,1,1,5,4,2,9379.331821,959.6
2,1,1,5,4,1,9379.418462,1074.5
2,0,1,13,7,6,9379.544532,1039.2
2,0,1,14,5,9,9379.696466,1800.0
2,0,1,13,7,7,9379.848912,1800.0
2,0,1,16,2,15,9383.271349,1272.8
2,0,1,16,1,15,9383.273348,1272.8
0,3,1,25,0,25,9383.506666,1544.0
2,1,1,6,3,4,9384.623590,858.7
0,1,3,1,1,1,9385.813415,3535.5
2,2,0,12,9,3,9387.490524,1800.0
0,1,3,1,1,0,9388.431698,3535.5
2,1,1,6,3,3,9388.852275,959.6
0,2,0,23,21,3,9390.403122,1257.7
0,3,2,6,4,3,9391.288509,5000.0
0,0,3,14,2,13,9393.262966,1272.8
0,0,3,14,1,13,9393.347811,2342.2
1,1,0,24,15,9,9394.340587,1767.8
1,0,2,16,0,16,9395.607266,1272.8
1,0,2,16,1,16,9395.607503,1272.8
0,4,1,20,1,20,9396.190509,2172.9
0,0,1,28,15,14,9398.386585,1443.4
0,0,2,24,5,19,9398.629275,1767.8
0,2,1,25,5,20,9399.054490,1305.9
0,0,3,11,7,4,9399.785748,1039.2
2,0,1,17,0,17,9400.638488,1210.7
2,0,1,17,1,17,9400.639281,1272.8
0,1,3,2,0,2,9401.450564,2886.8
0,2,1,25,6,20,9401.952156,1767.8
0,0,1,26,18,9,9403.484617,1110.4
1,1,2,5,1,4,9403.676165,2886.8
2,1,1,7,1,6,9405.207648,800.1
0,1,1,23,16,7,9405.503930,2500.0
0,0,0,28,26,2,9405.635172,1767.8
1,1,2,4,3,2,9405.824579,3535.5
1,1,2,4,3,1,9406.282174,2500.0
0,1,3,2,1,2,9407.011345,2886.8
0,0,1,23,22,1,9407.328302,1460.8
0,1,0,29,19,11,9407.652940,1767.8
2,1,1,7,2,6,9408.702921,1134.3
0,0,2,26,2,24,9410.006525,1767.8
0,3,1,22,4,19,9410.530369,4446.9
0,3,1,22,3,19,9411.717243,1767.8
2,3,0,6,6,0,9412.926974,5000.0
3,1,0,6,4,2,9413.505188,3535.5
3,1,0,6,4,3,9413.542209,5000.0
0,0,3,15,1,15,9414.106708,1800.0
0,0,3,15,0,15,9414.106767,1622.6
0,1,0,26,23,3,9414.701300,1767.8
0,1,3,2,1,1,9414.860061,2886.8
1,1,2,5,2,4,9415.688900,3535.5
0,3,2,5,5,0,9416.709566,5000.0
0,3,2,5,5,1,9416.715465,5000.0
0,4,1,17,3,14,9419.532883,1950.8
3,0,0,14,6,8,9420.162990,1800.0
0,1,1,27,10,17,9422.073363,1946.9
2,1,1,8,0,8,9422.734207,997.1
2,1,1,8,1,8,9422.826209,890.1
1,3,1,9,2,7,9424.348503,5000.0
3,1,0,7,3,5,9424.923705,1134.3
1,3,1,8,4,5,9424.940620,3535.5
3,1,0,5,5,0,9425.976866,5000.0
3,1,0,5,5,1,9425.982765,5000.0
1,1,2,6,0,6,9426.906882,3535.5
1,1,2,6,1,6,9427.355207,5000.0
0,0,3,13,3,10,9429.070795,1800.0
0,1,1,29,6,24,9429.236090,2500.0
1,1,2,5,2,3,9429.266922,2500.0
0,1,1,29,5,24,9429.337086,3740.4
0,2,0,24,20,4,9432.022618,1235.2
1,3,1,7,5,3,9432.709809,5000.0
1,3,1,7,5,2,9432.715734,5000.0
1,2,1,12,9,3,9434.604760,1800.0
1,2,1,12,9,4,9434.605430,1800.0
0,1,3,3,0,3,9435.030824,2500.0
