v1  v2  v3  v4  l4  v5  l5  k  J   ef  op     Energy        Unc       NumTrans  u/g  Sym
1   2   0   1   1   1   -1  0  4   e   ortho  8579.828000   0.000549  6         u    sigma_u_plus
0   0   1   0   0   1   1   1  62  f   ortho  8581.955058   0.004800  2         g    pi_g
2   0   0   2   2   1   -1  1  1   f   ortho  8582.640199   0.012000  1         u    pi_u
1   2   0   0   0   1   1   1  22  e   ortho  8582.644247   0.007071  2         u    pi_u
1   2   0   1   1   1   1   2  3   f   ortho  8583.383044   0.007071  2         u    delta_u
2   0   0   1   1   1   -1  0  22  e   ortho  8584.162379   0.000957  10        u    sigma_u_plus
1   2   0   1   1   1   -1  0  3   f   ortho  8584.251228   0.007071  2         u    sigma_u_minus
0   2   0   5   1   1   -1  0  28  e   ortho  8585.044030   0.010000  1         u    sigma_u_plus
2   0   0   2   2   1   -1  1  2   e   ortho  8587.292099   0.004275  4         u    pi_u
1   1   0   1   1   2   2   3  32  f   ortho  8587.762007   0.012000  1         g    phi_g
0   3   0   1   0   3   0   0  2   e   ortho  8588.748431   0.001167  2         u    sigma_u_plus
0   2   1   0   0   0   0   0  34  e   ortho  8589.658927   0.004683  2         u    sigma_u_plus
1   0   1   1   1   1   -1  0  25  e   ortho  8592.637101   0.001758  4         g    sigma_g_plus
1   2   0   1   1   1   1   2  4   e   ortho  8592.675318   0.007071  2         u    delta_u
0   1   1   0   0   4   0   0  20  e   ortho  8593.067011   0.012000  1         u    sigma_u_plus
2   0   0   2   2   1   -1  1  3   f   ortho  8594.353749   0.012000  1         u    pi_u
1   1   1   0   0   0   0   0  8   e   ortho  8595.416786   0.000701  7         u    sigma_u_plus
0   2   0   1   1   3   1   2  40  e   ortho  8597.392795   0.012000  1         u    delta_u
2   0   0   1   1   0   0   1  33  e   ortho  8598.151201   0.001753  3         g    pi_g
2   0   0   1   1   1   1   2  22  e   ortho  8598.585116   0.001032  12        u    delta_u
1   0   1   2   0   1   1   1  11  e   ortho  8598.828496   0.007071  2         g    pi_g
2   0   0   2   0   1   1   1  1   f   ortho  8599.627325   0.012720  1         u    pi_u
0   2   1   1   1   0   0   1  26  e   ortho  8602.074076   0.003900  1         u    pi_u
0   0   2   3   3   0   0   3  16  f   ortho  8602.640624   0.008485  2         g    phi_g
1   0   1   2   2   1   -1  1  12  f   ortho  8602.696743   0.007071  2         g    pi_g
0   0   2   0   0   1   1   1  34  e   ortho  8602.947150   0.000816  3         u    pi_u
0   0   1   1   1   0   0   1  63  f   ortho  8603.120164   0.005657  2         u    pi_u
2   0   0   2   2   1   -1  1  4   e   ortho  8603.607861   0.012000  1         u    pi_u
1   2   0   1   1   1   1   2  5   f   ortho  8604.286732   0.010000  1         u    delta_u
2   0   0   2   0   1   1   1  2   e   ortho  8604.318738   0.007595  2         u    pi_u
0   3   0   1   0   3   0   0  4   e   ortho  8605.059152   0.001482  2         u    sigma_u_plus
1   2   0   1   1   1   -1  0  5   f   ortho  8605.148665   0.005774  3         u    sigma_u_minus
1   2   0   1   1   1   -1  0  6   e   ortho  8605.385000   0.000365  7         u    sigma_u_plus
0   2   0   3   3   3   -3  0  26  e   ortho  8606.091172   0.007071  2         u    sigma_u_plus
0   0   2   3   1   0   0   1  16  f   ortho  8606.894305   0.006015  4         g    pi_g
1   1   0   0   0   4   0   0  19  e   ortho  8609.046511   0.012000  1         g    sigma_g_plus
0   0   2   2   1   1   0   1  13  f   ortho  8609.422366   0.014280  1         u    pi_u
1   0   1   1   1   0   0   1  35  f   ortho  8610.684406   0.000718  3         u    pi_u
2   0   0   2   0   1   1   1  3   f   ortho  8611.313636   0.005900  1         u    pi_u
1   0   1   3   1   0   0   1  15  f   ortho  8612.361500   0.007071  2         u    pi_u
0   0   2   2   0   1   1   1  13  f   ortho  8612.448443   0.008535  2         u    pi_u
1   0   1   2   2   0   0   2  27  f   ortho  8613.508342   0.001026  6         u    delta_u
2   0   0   0   0   2   2   2  20  f   ortho  8613.776581   0.000617  5         g    delta_g
1   1   0   2   2   1   1   3  34  e   ortho  8613.841407   0.008997  2         u    phi_u
2   0   0   2   2   1   -1  1  5   f   ortho  8615.462031   0.006092  3         u    pi_u
1   2   0   1   1   1   1   2  6   e   ortho  8618.226820   0.005774  3         u    delta_u
1   1   0   3   3   1   -1  2  26  e   ortho  8618.767102   0.010000  1         u    delta_u
0   3   0   0   0   3   1   1  22  e   ortho  8619.207847   0.007071  2         u    pi_u
1   1   0   0   0   4   2   2  19  e   ortho  8620.073039   0.011314  2         g    delta_g
2   0   0   2   0   1   1   1  4   e   ortho  8620.682258   0.007451  2         u    pi_u
0   2   1   2   0   0   0   0  14  e   ortho  8621.202708   0.004608  2         u    sigma_u_plus
1   1   0   2   1   1   0   1  34  e   ortho  8622.140339   0.012000  1         u    pi_u
0   0   2   1   1   1   -1  0  26  e   ortho  8624.898484   0.003334  3         u    sigma_u_plus
1   1   0   4   1   1   1   2  13  f   ortho  8625.771402   0.013000  1         u    delta_u
1   0   1   2   0   1   1   1  12  f   ortho  8626.210870   0.010000  1         g    pi_g
0   2   1   0   0   1   1   1  24  f   ortho  8628.869953   0.004120  1         g    pi_g
2   0   0   2   2   1   -1  1  6   e   ortho  8629.241627   0.012000  1         u    pi_u
1   1   0   0   0   3   1   1  31  f   ortho  8629.629299   0.007682  2         u    pi_u
0   0   2   1   1   1   1   2  26  e   ortho  8630.325124   0.006865  2         u    delta_u
0   3   0   1   0   3   0   0  6   e   ortho  8630.678217   0.000654  2         u    sigma_u_plus
1   0   1   2   2   1   -1  1  13  e   ortho  8631.426562   0.007071  2         g    pi_g
2   0   0   2   0   1   1   1  5   f   ortho  8632.330030   0.004340  1         u    pi_u
0   0   2   2   2   0   0   2  28  f   ortho  8633.214447   0.006925  3         g    delta_g
1   2   0   1   1   1   1   2  7   f   ortho  8634.479928   0.007071  2         u    delta_u
1   2   0   1   1   1   -1  0  7   f   ortho  8635.331212   0.007071  2         u    sigma_u_minus
1   2   0   0   0   1   1   1  23  f   ortho  8638.559572   0.010000  1         u    pi_u
1   1   1   0   0   0   0   0  10  e   ortho  8639.405711   0.000701  7         u    sigma_u_plus
1   2   0   1   1   1   -1  0  8   e   ortho  8640.228621   0.000315  7         u    sigma_u_plus
2   0   0   0   0   1   1   1  32  e   ortho  8642.635036   0.000547  4         u    pi_u
0   0   2   2   0   1   1   1  14  e   ortho  8644.378349   0.010000  1         u    pi_u
0   0   2   3   1   0   0   1  17  e   ortho  8644.394996   0.008485  2         g    pi_g
2   0   0   1   1   1   -1  0  23  f   ortho  8644.791483   0.001687  5         u    sigma_u_minus
1   0   1   3   3   0   0   3  16  e   ortho  8645.374763   0.001840  1         u    phi_u
2   0   0   2   2   1   -1  1  7   f   ortho  8645.934297   0.007682  2         u    pi_u
2   0   0   2   0   1   1   1  6   e   ortho  8646.402918   0.004789  2         u    pi_u
0   0   2   1   1   0   0   1  36  f   ortho  8646.817237   0.003714  2         g    pi_g
0   2   1   0   0   2   0   0  2   e   ortho  8647.118424   0.004740  1         u    sigma_u_plus
1   0   1   3   1   0   0   1  16  e   ortho  8647.970934   0.002476  3         u    pi_u
0   1   1   1   -1  3   3   2  23  e   ortho  8650.560002   0.012000  1         g    delta_g
2   0   0   1   1   1   1   2  23  f   ortho  8651.711484   0.001631  7         u    delta_u
1   0   1   0   0   1   1   1  34  f   ortho  8651.951833   0.003714  2         g    pi_g
1   0   1   0   0   0   0   0  42  e   ortho  8653.017563   0.100000  1         u    sigma_u_plus
2   0   0   0   0   2   0   0  21  e   ortho  8653.049780   0.000996  5         g    sigma_g_plus
1   2   0   1   1   1   1   2  8   e   ortho  8653.070433   0.007071  2         u    delta_u
0   2   1   0   0   2   2   2  2   e   ortho  8656.987155   0.010000  1         u    delta_u
1   0   1   2   0   1   1   1  13  e   ortho  8657.384025   0.007071  2         g    pi_g
0   1   1   1   1   2   0   1  34  e   ortho  8657.387619   0.016000  1         u    pi_u
1   0   1   0   0   2   0   0  24  e   ortho  8661.437728   0.003344  6         u    sigma_u_plus
1   1   0   1   -1  2   2   1  33  e   ortho  8662.430187   0.012000  1         g    pi_g
2   0   0   2   0   1   1   1  7   f   ortho  8662.686412   0.003840  1         u    pi_u
2   0   0   0   0   2   2   2  21  e   ortho  8663.275194   0.001132  6         g    delta_g
0   2   1   0   0   2   0   0  4   e   ortho  8663.396247   0.003508  2         u    sigma_u_plus
2   1   0   0   0   0   0   0  1   e   ortho  8663.464681   0.007071  2         g    sigma_g_plus
0   2   1   0   0   2   2   2  3   f   ortho  8663.964100   0.010000  1         u    delta_u
2   0   0   2   2   1   -1  1  8   e   ortho  8664.195242   0.006470  3         u    pi_u
0   3   0   1   0   3   0   0  8   e   ortho  8665.606617   0.000414  2         u    sigma_u_plus
1   0   1   2   2   1   -1  1  14  f   ortho  8666.072222   0.007071  2         g    pi_g
1   0   1   1   1   1   1   2  26  f   ortho  8666.430625   0.003144  2         g    delta_g
1   0   1   1   1   1   -1  0  26  f   ortho  8672.041739   0.005367  2         g    sigma_g_minus
1   0   1   0   0   2   2   2  24  e   ortho  8672.585921   0.008485  2         u    delta_u
0   2   1   0   0   2   2   2  4   e   ortho  8673.262832   0.010000  1         u    delta_u
1   2   0   1   1   1   1   2  9   f   ortho  8673.958013   0.007071  2         u    delta_u
1   0   1   2   2   0   0   2  28  e   ortho  8674.776918   0.000990  3         u    delta_u
2   1   0   0   0   0   0   0  3   e   ortho  8675.035987   0.005774  3         g    sigma_g_plus
0   3   0   0   0   3   1   1  23  f   ortho  8677.307172   0.010000  1         u    pi_u
0   1   1   1   -1  2   2   1  34  e   ortho  8677.309599   0.012000  1         u    pi_u
0   0   2   2   1   1   0   1  15  f   ortho  8677.371032   0.019840  1         u    pi_u
0   2   0   2   2   3   1   3  34  e   ortho  8680.165349   0.016000  1         u    phi_u
0   0   2   0   0   2   0   0  25  e   ortho  8680.736819   0.002204  3         g    sigma_g_plus
1   1   0   2   2   1   -1  1  35  f   ortho  8680.991193   0.010000  1         u    pi_u
2   0   0   2   0   1   1   1  8   e   ortho  8681.468816   0.005527  2         u    pi_u
1   0   1   2   0   0   0   0  28  e   ortho  8683.568485   0.001967  5         u    sigma_u_plus
0   2   1   0   0   1   1   1  25  e   ortho  8683.836676   0.007020  1         g    pi_g
0   0   2   3   3   0   0   3  18  f   ortho  8684.293135   0.008485  2         g    phi_g
1   2   0   1   1   1   -1  0  10  e   ortho  8684.352884   0.001192  6         u    sigma_u_plus
0   2   1   0   0   2   2   2  5   f   ortho  8684.883529   0.007071  2         u    delta_u
2   0   0   2   2   1   -1  1  9   f   ortho  8685.774095   0.005432  4         u    pi_u
1   0   1   1   1   0   0   1  36  e   ortho  8687.295297   0.001417  2         u    pi_u
0   0   2   0   0   1   1   1  35  f   ortho  8687.828844   0.002099  2         u    pi_u
0   2   1   0   0   2   0   0  6   e   ortho  8688.976639   0.008721  4         u    sigma_u_plus
1   0   1   2   0   1   1   1  14  f   ortho  8689.213879   0.007071  2         g    pi_g
0   0   2   3   1   0   0   1  18  f   ortho  8689.377189   0.012000  1         g    pi_g
1   0   1   3   1   0   0   1  17  f   ortho  8689.992386   0.007071  2         u    pi_u
1   2   0   0   0   1   1   1  24  e   ortho  8691.265757   0.007071  2         u    pi_u
1   1   1   0   0   0   0   0  12  e   ortho  8692.649156   0.000701  7         u    sigma_u_plus
0   0   2   1   1   1   1   2  27  f   ortho  8692.773974   0.007847  2         u    delta_u
0   1   1   0   0   4   0   0  22  e   ortho  8693.339814   0.012000  1         u    sigma_u_plus
0   2   1   2   0   0   0   0  16  e   ortho  8693.400389   0.006198  2         u    sigma_u_plus
2   0   0   1   1   1   -1  0  24  e   ortho  8693.528505   0.001322  11        u    sigma_u_plus
1   1   0   4   1   1   1   2  15  f   ortho  8693.858636   0.015720  1         u    delta_u
1   1   0   0   0   3   1   1  32  e   ortho  8694.693978   0.007682  2         u    pi_u
0   0   2   2   2   0   0   2  29  e   ortho  8695.666270   0.005432  4         g    delta_g
2   1   0   0   0   0   0   0  5   e   ortho  8695.864206   0.007071  2         g    sigma_g_plus
1   1   0   2   2   1   1   3  35  f   ortho  8696.260775   0.012000  1         u    phi_u
1   2   0   1   1   1   1   2  10  e   ortho  8697.207380   0.007071  2         u    delta_u
2   0   0   1   -1  2   2   1  1   e   ortho  8697.369487   0.010000  1         g    pi_g
0   2   1   0   0   2   2   2  6   e   ortho  8698.837032   0.007071  2         u    delta_u
1   0   1   2   2   1   -1  1  15  e   ortho  8698.924779   0.007071  2         g    pi_g
0   1   1   3   3   1   -1  2  28  f   ortho  8701.103895   0.012000  1         g    delta_g
1   1   0   2   0   1   1   1  35  f   ortho  8702.037585   0.016000  1         u    pi_u
2   0   0   1   -1  2   2   1  2   f   ortho  8702.085647   0.006470  3         g    pi_g
2   0   0   2   0   1   1   1  9   f   ortho  8702.340670   0.003320  1         u    pi_u
1   1   0   0   0   4   0   0  21  e   ortho  8704.674578   0.012000  1         g    sigma_g_plus
1   2   0   0   0   2   0   0  1   e   ortho  8704.918281   0.007071  2         g    sigma_g_plus
0   2   0   1   1   4   0   1  33  e   ortho  8705.611207   0.012000  1         g    pi_g
0   0   2   2   0   0   0   0  29  e   ortho  8706.667428   0.042042  3         g    sigma_g_plus
0   0   1   0   0   1   1   1  63  e   ortho  8706.974808   0.010000  1         g    pi_g
2   0   0   1   1   1   1   2  24  e   ortho  8708.256292   0.001383  9         u    delta_u
2   0   0   2   2   1   -1  1  10  e   ortho  8708.460987   0.006470  3         u    pi_u
2   0   0   1   -1  2   2   1  3   e   ortho  8709.022604   0.005432  4         g    pi_g
0   3   0   1   0   3   0   0  10  e   ortho  8709.827264   0.000510  2         u    sigma_u_plus
1   1   0   2   1   1   0   1  35  f   ortho  8711.451095   0.016000  1         u    pi_u
0   1   1   0   0   3   1   1  33  e   ortho  8713.417267   0.012000  1         g    pi_g
2   0   0   0   0   2   2   2  22  f   ortho  8714.044465   0.001008  6         g    delta_g
1   0   1   0   0   3   3   3  5   e   ortho  8714.546510   0.006000  1         g    phi_g
0   2   1   0   0   2   2   2  7   f   ortho  8715.105326   0.010000  1         u    delta_u
1   1   0   0   0   4   2   2  21  e   ortho  8716.502209   0.016000  1         g    delta_g
0   1   0   2   0   1   1   1  64  e   ortho  8717.457031   0.010000  1         u    pi_u
2   0   0   1   -1  2   2   1  4   f   ortho  8718.524238   0.006928  3         g    pi_g
1   2   0   0   0   2   2   2  2   f   ortho  8718.726427   0.007071  2         g    delta_g
1   1   0   1   1   1   -1  0  42  e   ortho  8721.794523   0.004000  1         u    sigma_u_plus
1   2   0   1   1   1   1   2  11  f   ortho  8722.719085   0.005774  3         u    delta_u
0   2   1   0   0   2   0   0  8   e   ortho  8723.848227   0.006023  4         u    sigma_u_plus
2   0   0   0   0   1   1   1  33  f   ortho  8724.557720   0.000669  3         u    pi_u
1   0   1   2   0   1   1   1  15  e   ortho  8725.299268   0.007071  2         g    pi_g
1   2   0   0   0   2   2   2  3   e   ortho  8725.699921   0.005774  3         g    delta_g
2   0   0   2   0   1   1   1  10  e   ortho  8725.880129   0.006591  2         u    pi_u
2   1   0   0   0   0   0   0  7   e   ortho  8725.946997   0.005774  3         g    sigma_g_plus
1   0   1   3   3   0   0   3  18  e   ortho  8726.558572   0.007780  1         u    phi_u
1   0   1   0   0   1   1   1  35  e   ortho  8727.357711   0.010000  1         g    pi_g
0   2   1   1   1   0   0   1  28  e   ortho  8729.075998   0.009320  1         u    pi_u
1   0   1   3   1   0   0   1  18  e   ortho  8729.877650   0.002120  3         u    pi_u
2   0   0   1   -1  2   2   1  5   e   ortho  8729.990983   0.004729  3         g    pi_g
0   0   2   3   1   0   0   1  19  e   ortho  8731.113533   0.009600  2         g    pi_g
0   0   1   1   1   0   0   1  64  e   ortho  8732.140941   0.014142  2         u    pi_u
0   2   0   2   2   3   1   3  35  f   ortho  8732.503315   0.008000  1         u    phi_u
0   2   1   0   0   2   2   2  8   e   ortho  8733.712208   0.005774  3         u    delta_u
0   2   0   3   3   3   -3  0  28  e   ortho  8733.898817   0.007071  2         u    sigma_u_plus
2   0   0   1   1   2   2   3  3   e   ortho  8734.317070   0.001973  2         g    phi_g
2   0   0   2   2   1   -1  1  11  f   ortho  8734.977612   0.006470  3         u    pi_u
1   2   0   0   0   2   2   2  4   f   ortho  8734.994137   0.007071  2         g    delta_g
1   2   0   0   0   2   0   0  5   e   ortho  8737.457473   0.005774  3         g    sigma_g_plus
1   2   0   1   1   1   -1  0  12  e   ortho  8737.750518   0.000312  5         u    sigma_u_plus
1   0   1   2   2   1   -1  1  16  f   ortho  8738.814913   0.007071  2         g    pi_g
0   1   0   1   1   1   -1  0  68  e   ortho  8739.148624   0.010000  1         u    sigma_u_plus
0   3   0   0   0   4   0   0  1   e   ortho  8742.146281   0.007071  2         g    sigma_g_plus
2   0   0   1   1   2   2   3  4   f   ortho  8743.665493   0.002828  3         g    phi_g
1   1   0   1   1   1   1   2  42  e   ortho  8744.257393   0.010000  1         u    delta_u
1   1   0   1   1   2   2   3  34  f   ortho  8744.270051   0.012000  1         g    phi_g
2   0   0   1   -1  2   2   1  6   f   ortho  8744.350362   0.005695  4         g    pi_g
1   0   1   0   0   3   3   3  7   e   ortho  8744.958030   0.006000  1         g    phi_g
1   2   0   0   0   2   2   2  5   e   ortho  8746.613778   0.007071  2         g    delta_g
1   1   0   3   3   1   -1  2  28  e   ortho  8747.187093   0.010000  1         u    delta_u
0   2   1   0   0   1   1   1  26  f   ortho  8747.287482   0.005220  1         g    pi_g
0   0   1   0   0   0   0   0  68  e   ortho  8749.468654   0.004243  2         u    sigma_u_plus
1   2   0   1   1   1   1   2  12  e   ortho  8750.637061   0.007071  2         u    delta_u
2   0   0   2   0   1   1   1  11  f   ortho  8751.357380   0.003360  1         u    pi_u
1   2   0   0   0   1   1   1  25  f   ortho  8752.262042   0.010000  1         u    pi_u
0   0   2   1   1   1   -1  0  28  e   ortho  8753.311235   0.007071  2         u    sigma_u_plus
0   3   0   0   0   4   0   0  3   e   ortho  8753.805221   0.005774  3         g    sigma_g_plus
0   2   0   1   1   3   -1  0  42  e   ortho  8754.364993   0.012000  1         u    sigma_u_plus
0   0   2   2   1   1   0   1  17  f   ortho  8754.707066   0.015800  1         u    pi_u
1   1   1   0   0   0   0   0  14  e   ortho  8755.143369   0.000193  6         u    sigma_u_plus
2   0   0   1   1   2   2   3  5   e   ortho  8755.346285   0.001874  3         g    phi_g
2   0   0   0   0   2   0   0  23  e   ortho  8757.795883   0.000995  7         g    sigma_g_plus
0   1   1   1   -1  2   2   1  35  f   ortho  8758.169195   0.012000  1         u    pi_u
2   0   0   1   1   1   -1  0  25  f   ortho  8758.944966   0.002270  5         u    sigma_u_minus
2   0   0   1   -1  2   2   1  7   e   ortho  8760.277078   0.004399  4         g    pi_g
1   2   0   0   0   2   2   2  6   f   ortho  8760.552589   0.007071  2         g    delta_g
1   0   1   2   0   1   1   1  16  f   ortho  8761.501380   0.007071  2         g    pi_g
2   0   0   2   2   1   -1  1  12  e   ortho  8762.038514   0.005367  2         u    pi_u
0   3   0   0   0   4   2   2  3   e   ortho  8762.193698   0.007071  2         g    delta_g
0   3   0   1   0   3   0   0  12  e   ortho  8763.326914   0.000420  2         u    sigma_u_plus
2   1   0   0   0   0   0   0  9   e   ortho  8765.282007   0.010000  1         g    sigma_g_plus
2   0   0   1   1   1   1   2  25  f   ortho  8765.849378   0.002254  7         u    delta_u
1   2   0   0   0   2   0   0  7   e   ortho  8767.666289   0.007071  2         g    sigma_g_plus
0   0   2   0   0   1   1   1  36  e   ortho  8767.784891   0.001743  4         u    pi_u
0   2   1   0   0   2   0   0  10  e   ortho  8768.013764   0.002418  4         u    sigma_u_plus
2   0   0   0   0   2   2   2  23  e   ortho  8768.401008   0.003109  7         g    delta_g
2   0   0   1   1   2   2   3  6   f   ortho  8769.368232   0.002910  2         g    phi_g
0   0   2   2   2   0   0   2  30  f   ortho  8770.720539   0.046426  2         g    delta_g
1   1   0   4   1   1   1   2  17  f   ortho  8771.329989   0.010560  1         u    delta_u
0   3   0   0   0   4   2   2  4   f   ortho  8771.521766   0.010000  1         g    delta_g
0   3   0   0   0   4   0   0  5   e   ortho  8774.786365   0.010000  1         g    sigma_g_plus
1   0   1   2   2   1   -1  1  17  e   ortho  8775.711805   0.010000  1         g    pi_g
1   2   0   0   0   2   2   2  7   e   ortho  8776.824960   0.007071  2         g    delta_g
1   0   1   3   1   0   0   1  19  f   ortho  8777.018389   0.007071  2         u    pi_u
0   2   1   0   0   2   2   2  10  e   ortho  8777.890268   0.010000  1         u    delta_u
1   1   0   2   2   1   1   3  36  e   ortho  8778.582044   0.016000  1         u    phi_u
2   0   0   1   -1  2   2   1  8   f   ortho  8779.565057   0.006470  3         g    pi_g
2   0   0   2   0   1   1   1  12  e   ortho  8779.631479   0.004634  2         u    pi_u
1   0   1   0   0   2   0   0  26  e   ortho  8780.112775   0.004027  5         u    sigma_u_plus
1   0   1   1   1   0   0   1  37  f   ortho  8780.580350   0.004700  1         u    pi_u
1   2   0   1   1   1   1   2  13  f   ortho  8780.759542   0.010000  1         u    delta_u
1   2   0   1   1   1   -1  0  13  f   ortho  8781.570834   0.007071  2         u    sigma_u_minus
1   1   0   0   0   3   1   1  33  f   ortho  8781.576329   0.010000  1         u    pi_u
1   1   0   1   -1  4   2   1  4   f   ortho  8783.006596   0.012000  1         g    pi_g
0   3   0   0   0   4   2   2  5   e   ortho  8783.182578   0.007071  2         g    delta_g
2   0   0   1   1   2   2   3  7   e   ortho  8785.724396   0.001404  3         g    phi_g
1   1   0   2   1   1   0   1  36  e   ortho  8787.696064   0.012000  1         u    pi_u
0   2   0   1   1   3   1   2  42  e   ortho  8789.855873   0.013000  1         u    delta_u
0   3   0   0   0   3   1   1  25  f   ortho  8791.482842   0.010000  1         u    pi_u
1   0   1   0   0   2   2   2  26  e   ortho  8791.778746   0.008485  2         u    delta_u
2   0   0   2   2   1   -1  1  13  f   ortho  8793.541220   0.005771  4         u    pi_u
1   2   0   0   0   2   2   2  8   f   ortho  8795.402409   0.005774  3         g    delta_g
0   1   1   0   0   3   1   1  34  f   ortho  8795.928351   0.012000  1         g    pi_g
0   3   0   0   0   4   2   2  6   f   ortho  8797.161515   0.005774  3         g    delta_g
2   0   0   0   0   1   1   1  34  e   ortho  8797.980717   0.001053  6         u    pi_u
2   0   0   1   -1  2   2   1  9   e   ortho  8799.876780   0.005432  4         g    pi_g
1   0   1   1   1   1   -1  0  28  f   ortho  8800.189527   0.004899  3         g    sigma_g_minus
1   2   0   1   1   1   -1  0  14  e   ortho  8800.412267   0.000353  6         u    sigma_u_plus
0   2   1   1   1   0   0   1  29  f   ortho  8800.872671   0.010000  1         u    pi_u
1   0   1   2   0   1   1   1  17  e   ortho  8802.573911   0.010000  1         g    pi_g
0   1   1   0   0   4   0   0  24  e   ortho  8802.849903   0.012000  1         u    sigma_u_plus
0   2   1   0   0   2   2   2  11  f   ortho  8803.427585   0.005774  3         u    delta_u
0   0   2   0   0   2   0   0  27  e   ortho  8804.148990   0.001331  3         g    sigma_g_plus
2   0   0   1   1   2   2   3  8   f   ortho  8804.418336   0.008485  2         g    phi_g
1   2   0   0   0   2   0   0  9   e   ortho  8807.161445   0.005774  3         g    sigma_g_plus
1   1   0   1   -1  4   2   1  6   f   ortho  8808.718980   0.004243  2         g    pi_g
1   2   0   0   0   1   1   1  26  e   ortho  8809.096974   0.007071  2         u    pi_u
1   1   0   0   0   4   0   0  23  e   ortho  8809.555573   0.008485  2         g    sigma_g_plus
2   0   0   2   0   1   1   1  13  f   ortho  8809.693136   0.003960  1         u    pi_u
1   0   1   2   2   0   0   2  30  e   ortho  8811.494884   0.002342  4         u    delta_u
2   0   0   1   1   1   -1  0  26  e   ortho  8812.142607   0.001775  9         u    sigma_u_plus
1   2   0   1   1   1   1   2  14  e   ortho  8813.361610   0.010000  1         u    delta_u
0   3   0   0   0   4   2   2  7   e   ortho  8813.501122   0.005774  3         g    delta_g
2   1   0   0   0   0   0   0  11  e   ortho  8813.868329   0.005774  3         g    sigma_g_plus
1   2   0   0   0   2   2   2  9   e   ortho  8816.333073   0.007071  2         g    delta_g
1   0   1   3   3   0   0   3  20  e   ortho  8816.992396   0.003220  1         u    phi_u
2   0   0   0   0   3   1   1  2   e   ortho  8819.419001   0.012000  1         u    pi_u
1   0   1   2   2   1   -1  1  18  f   ortho  8820.913481   0.010000  1         g    pi_g
1   0   1   3   1   0   0   1  20  e   ortho  8821.107894   0.007071  2         u    pi_u
0   2   1   0   0   2   0   0  12  e   ortho  8821.462369   0.003981  4         u    sigma_u_plus
1   0   1   2   0   0   0   0  30  e   ortho  8821.575055   0.003005  3         u    sigma_u_plus
0   1   1   1   1   2   0   1  36  e   ortho  8822.128814   0.016000  1         u    pi_u
1   1   0   0   0   4   2   2  23  e   ortho  8822.352782   0.016000  1         g    delta_g
1   1   0   1   -1  2   2   1  35  e   ortho  8823.539083   0.012000  1         g    pi_g
2   0   0   0   0   2   2   2  24  f   ortho  8823.608882   0.001224  7         g    delta_g
2   0   0   1   -1  2   2   1  10  f   ortho  8824.164521   0.006470  3         g    pi_g
2   0   0   2   2   1   -1  1  14  e   ortho  8824.909097   0.005432  4         u    pi_u
2   0   0   1   1   2   2   3  9   e   ortho  8825.445299   0.001414  2         g    phi_g
0   0   2   1   1   1   1   2  29  f   ortho  8825.676686   0.009176  2         u    delta_u
0   3   0   1   0   3   0   0  14  e   ortho  8826.097641   0.000504  2         u    sigma_u_plus
2   0   0   0   0   3   1   1  3   f   ortho  8826.529504   0.006000  1         u    pi_u
1   1   1   0   0   0   0   0  16  e   ortho  8826.884326   0.000211  7         u    sigma_u_plus
2   0   0   1   1   1   1   2  26  e   ortho  8827.256613   0.001303  7         u    delta_u
0   2   1   0   0   2   2   2  12  e   ortho  8831.371059   0.010000  1         u    delta_u
0   3   0   0   0   4   2   2  8   f   ortho  8832.124532   0.010000  1         g    delta_g
2   0   0   0   0   3   1   1  4   e   ortho  8835.731331   0.012000  1         u    pi_u
0   0   2   2   2   0   0   2  31  e   ortho  8837.065377   0.006092  3         g    delta_g
1   2   0   0   0   2   2   2  10  f   ortho  8839.540738   0.005774  3         g    delta_g
0   0   2   2   1   1   0   1  19  f   ortho  8841.357907   0.002016  1         u    pi_u
2   0   0   2   0   1   1   1  14  e   ortho  8842.721048   0.004396  2         u    pi_u
1   0   1   2   0   1   1   1  18  f   ortho  8843.140110   0.007071  2         g    pi_g
1   1   0   1   -1  4   2   1  8   f   ortho  8843.801133   0.006000  1         g    pi_g
0   3   0   0   0   4   0   0  9   e   ortho  8844.682273   0.007071  2         g    sigma_g_plus
0   3   0   0   0   3   1   1  26  e   ortho  8846.067174   0.007071  2         u    pi_u
2   0   0   0   0   3   1   1  5   f   ortho  8847.682780   0.004243  2         u    pi_u
1   2   0   1   1   1   1   2  15  f   ortho  8848.073258   0.007071  2         u    delta_u
2   0   0   1   -1  2   2   1  11  e   ortho  8848.784604   0.004204  5         g    pi_g
2   0   0   1   1   2   2   3  10  f   ortho  8848.809476   0.002907  3         g    phi_g
1   2   0   1   1   1   -1  0  15  f   ortho  8848.871726   0.007071  2         u    sigma_u_minus
0   0   2   2   0   0   0   0  31  e   ortho  8849.524097   0.012000  1         g    sigma_g_plus
1   1   0   0   0   3   1   1  34  e   ortho  8850.198204   0.010000  1         u    pi_u
1   1   0   2   2   1   -1  1  37  f   ortho  8851.213670   0.012000  1         u    pi_u
0   3   0   0   0   4   2   2  9   e   ortho  8853.157988   0.010000  1         g    delta_g
1   0   1   0   0   0   0   0  44  e   ortho  8854.474590   0.100000  1         u    sigma_u_plus
2   0   0   0   0   3   3   3  4   e   ortho  8854.529585   0.006000  1         u    phi_u
